"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
625,DE G631,MATERIALS TECH & TESTING,-,-,5,L1N,SHARAD SHRIVASTAVA,,M W F  4,,27/12 AN
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
1023,ECON F211,PRINCIPLES OF ECONOMICS,-,-,3,L1,ARUN KUMAR GIRI,6163,M W F  9,,13/12 FN
"",,,,,,,Balabrushna Padhi,,,,
"",,Tutorial,,,,T1,Arun Kumar Giri,6163,M  1,,
"",,,,,,,Balabrushna Padhi,,,,
1120,ECON F212,FUNDA OF FIN AND ACCOUNT,-,-,3,L1,Rajan Pandey,6163,M  10  T Th  3,,28/12 AN
"",,,,,,L2,KRISHNA M,1234,M W F  8,,28/12 AN
"",,,,,,L3M,Rajan Pandey,,M  10  T Th  3,,28/12 AN
"",,Tutorial,,,,T1,Rajan Pandey,1233,Th  6,,
"",,,,,,T2,Krishna M,6163,Th  6,,
1121,ECON F213,MATHEMATIC & STAT METHOD,-,-,3,L1,RAHUL ARORA,6163,T Th  4  W  10,,17/12 FN
"",,Tutorial,,,,T1,Rahul Arora,6163,F  1,,
1145,ECON F214,ECONOMIC ENV OF BUSINESS,-,-,3,L1,BALABRUSHNA PADHI,6163,M W F  3,,22/12 FN
"",,Tutorial,,,,T1,Balabrushna Padhi,6163,Th  1,,
1656,ECON F266,STUDY PROJECT,-,-,3,L1,ARUN KUMAR GIRI,,,,
1446,ECON F311,INTERNATIONAL ECONOMICS,-,-,3,L1,GEETILAXMI MOHAPATRA,6152,M W F  5,,15/12 FN
"",,Tutorial,,,,T1,Geetilaxmi Mohapatra,6152,Th  2,,
1447,ECON F312,MONEY BANK & FIN MARKETS,-,-,3,L1,ARUN KUMAR GIRI,6152,M W F  4,,27/12 FN
"",,,,,,L2M,Arun Kumar Giri,,M W F  4,,27/12 FN
"",,Tutorial,,,,T1,Arun Kumar Giri,6152,Th  9,,
1448,ECON F313,ISSUES IN ECONOMIC DEV,-,-,3,L1,MURALIDHAR RAO N V,6152,M W F  8,,24/12 FN
"",,Tutorial,,,,T1,Muralidhar Rao N V,6152,T  2,,
1773,ECON F314,INDUSTRIAL ECONOMICS,-,-,3,L1,RAHUL ARORA,6107,M W F  7,,23/12 FN
1565,ECON F354,DERIVATIVES & RISK MGMT,-,-,3,L1,RAJAN PANDEY,1232,M W F  7,,23/12 FN
"",,,,,,,Debata Byomakesh,,,,
1547,ECON F355,BUSS ANAL & VALUATION,-,-,3,L1,SAURABH CHADHA,1227,M W F  3,,22/12 AN
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,,Ritika Bhatia (nee Ritika Khanna)(RS),,,,
"",,,,,,L2M,Saurabh Chadha,,M W F  3,,22/12 AN
"",,,,,,,Ritika Bhatia (nee Ritika Khanna)(RS),,,,
1684,ECON F366,LABORATORY PROJECT,-,-,3,L1,ARUN KUMAR GIRI,,,,
1741,ECON F367,LABORATORY PROJECT,-,-,3,L1,ARUN KUMAR GIRI,,,,
1690,ECON F376,DESIGN PROJECT,-,-,3,L1,ARUN KUMAR GIRI,,,,
1757,ECON F377,DESIGN PROJECT,-,-,3,L1,ARUN KUMAR GIRI,,,,
1566,ECON F412,SECUR ANAL & PORTFOL MGT,-,-,3,L1,ARYA KUMAR,5101,T Th  4  W  10,,17/12 FN
1552,ECON F414,CREAT & LEAD ENTREP ORGN,-,-,3,L1,JYOTI,2204,M W F  2,,20/12 FN
1553,ECON F415,NEW VENTURE CREATION,-,-,3,L1,SHAILI SINGH,5103,M W  11 12,,
1925,ECON F417,RISK MANAGEMENT AND INSURA,-,-,3,L1,MURALIDHAR RAO N V,1220,M W F  2,,20/12 FN
1875,ECON F435,MARKETING RESEARCH,-,-,3,L1,ACHINT NIGAM,6157,T Th  4  W  10,,17/12 FN
1568,ECON F471,RESOURCES & ENVIR ECON,-,-,3,L1,GEETILAXMI MOHAPATRA,6158,T Th  4  W  10,,17/12 FN
1726,ECON F491,SPECIAL PROJECT,-,-,3,L1,ARUN KUMAR GIRI,,,,
1009,EEE F111,ELECTRICAL SCIENCES,-,-,3,L1B,HITESH DATT MATHUR,6163,T  10  Th  9,,24/12 AN
"",,,,,,L1N,Dheerendra Singh,,M W F  3,,31/01 AN
"",,,,,,L2N,Rajneesh Kumar,,M W F  8,,31/01 AN
"",,,,,,L3N,Abhijit Rameshwar Asati,,T Th  5  F  10,,31/01 AN
"",,Tutorial,,,,T1B,Hitesh Datt Mathur,,Th  1,,
"",,,,,,T1N,Sandeep Joshi,,F  1,,
"",,,,,,T2N,Harshavardhan S,,F  1,,
"",,,,,,T3N,Karunesh Kr Gupta,,F  1,,
"",,,,,,T4N,Puneet Mishra,,M  1,,
"",,,,,,T5N,Bijoy Krishna Mukherjee,,M  1,,
"",,,,,,T6N,Pawan Kamalkishor Ajmera,,Th  8,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,T7N,Aditya Raw Gautam,,Th  8,,
"",,,,,,T8N,Yenuganti Sujan,,Th  8,,
"",,,,,,T9N,Hitesh Datt Mathur,,Th  8,,
"",,,,,,T10N,Ankush Chandrakant Jahagirdar,,W  1,,
1077,EEE F211,ELECTRICAL MACHINES,-,-,4,L1,HARI OM BANSAL,5105,M  10  T Th  3,,28/12 FN
"",,,,,,L2,Ashish Patel,5101,M  10  T Th  3,,
"",,Tutorial,,,,T1,Aditya Raw Gautam,5105,W  1,,
"",,,,,,T2,Dheerendra Singh,5101,W  1,,
"",,,,,,T3,Hari Om Bansal,6101,W  1,,
"",,,,,,T4,Ashish Patel,6102,W  1,,
"",,,,,,T5,Rajneesh Kumar,1234,W  1,,
"",,,,,,T6,Hitesh Datt Mathur,6152,W  1,,
"",,Practical,,,,P1,Akhilesh Kumar Mishra(RS),,T  10 11,,
"",,,,,,,Somesh Krishna Thanvi(RS),,,,
"",,,,,,P2,Pavitra Sharma(RS),,T  10 11,,
"",,,,,,,Preeti Sharma(RS),,,,
"",,,,,,P3,Sisir Kumar Yadav(RS),,T  10 11,,
"",,,,,,,Krishna Kumar Saini(RS),,,,
"",,,,,,P4,Pavitra Sharma(RS),,Th  10 11,,
"",,,,,,,Sisir Kumar Yadav(RS),,,,
"",,,,,,P5,Akhilesh Kumar Mishra(RS),,Th  7 8,,
"",,,,,,,Somesh Krishna Thanvi(RS),,,,
"",,,,,,P6,Krishna Kumar Saini(RS),,Th  7 8,,
"",,,,,,,Preeti Sharma(RS),,,,
1078,EEE F212,ELECTROMAGNETIC THEO,-,-,3,L1,PANKAJ ARORA,5105,T Th  4  W  10,,17/12 FN
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,Tutorial,,,,T1,Ashish Patel,5105,F  1,,
"",,,,,,T2,Syed Mohammad Zafaruddin,6102,F  1,,
"",,,,,,T3,Sharda Tripathi,1202,F  1,,
"",,,,,,T4,Pankaj Arora,1226,F  1,,
"",,,,,,T5,Ankush Chandrakant Jahagirdar,1231,F  1,,
1080,EEE F214,ELECTRONIC DEVICES,-,-,3,L1,NAVNEET GUPTA,5105,M W F  9,,13/12 FN
"",,Tutorial,,,,T1,Arnab Hazra,5105,Th  1,,
"",,,,,,T2,Karri Babu Ravi Teja,6155,Th  1,,
"",,,,,,T3,Pankaj Arora,6156,Th  1,,
"",,,,,,T4,Satyendra Kumar Mourya,6101,Th  1,,
"",,,,,,T5,Samatha Benedict,6102,Th  1,,
"",,,,,,T6,Rahul Kumar,1202,Th  1,,
1079,EEE F215,DIGITAL DESIGN,-,-,4,L1,PAWAN KAMALKISHOR AJMERA,5102,M W F  3,,22/12 FN
"",,,,,,L2,Sai Sesha Chalapathi Gattupalli,5105,M W F  3,,22/12 FN
"",,Tutorial,,,,T1,Aditya Raw Gautam,5102,M  1,,
"",,,,,,T2,Devesh Samaiya,5105,M  1,,
"",,,,,,T3,Pawan Kamalkishor Ajmera,1233,M  1,,
"",,,,,,T4,Nitin Chaturvedi,6101,M  1,,
"",,,,,,T5,Shishir Maheshwari,6102,M  1,,
"",,,,,,T6,Sandeep Joshi,1234,M  1,,
"",,,,,,T7,Ankush Chandrakant Jahagirdar,1202,M  1,,
"",,,,,,T8,Arnab Hazra,1204,M  1,,
"",,Practical,,,,P1,Sambhavi Shukla(RS),,T  10 11,,
"",,,,,,,Radha Bhardwaj(RS),,,,
"",,,,,,P2,Arushi(RS),,T  10 11,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,,Poonam Poonia(RS),,,,
"",,,,,,P3,Punit Khatri(RS),,T  10 11,,
"",,,,,,,Sayyida Beegam K(RS),,,,
"",,,,,,P4,Buddhi Prakash Sharma(RS),,T  10 11,,
"",,,,,,,Bhupender Kaushal(RS),,,,
"",,,,,,P5,Arushi(RS),,Th  7 8,,
"",,,,,,,Ankita Dixit(RS),,,,
"",,,,,,P6,Sambhavi Shukla(RS),,Th  7 8,,
"",,,,,,,Radha Bhardwaj(RS),,,,
"",,,,,,P7,Punit Khatri(RS),,Th  7 8,,
"",,,,,,,To Be Announced By Eee Dept,,,,
1889,EEE F245,CONTROL SYSTEMS LAB,-,-,1,L1,KARUNESH KR GUPTA,,,,13/12 FN
"",,Practical,,,,P1,Karunesh Kr Gupta,,T  10 11,,
"",,,,,,,Tulsi Ram Sharma,,,,
1657,EEE F266,STUDY PROJECT,-,-,3,L1,HITESH DATT MATHUR,,,,
1242,EEE F311,COMMUNICATION SYSTEMS,-,-,4,L1,SYED MOHAMMAD ZAFARUDDIN,5102,M W F  4,,27/12 FN
"",,Tutorial,,,,T1,Harshavardhan S,1201,Th  2,,
"",,,,,,T2,Sharda Tripathi,1223,Th  2,,
"",,,,,,T3,Syed Mohammad Zafaruddin,1227,Th  2,,
"",,Practical,,,,P1,Ziyaur Rahman(RS),,Th  7 8,,
"",,,,,,,Chougule Amit Umesh(RS),,,,
"",,,,,,P2,Pranay Bhardwaj(RS),,T  10 11,,
"",,,,,,,To Be Announced By Eee Dept,,,,
"",,,,,,P3,Pranay Bhardwaj(RS),,Th  7 8,,
"",,,,,,,To Be Announced By Eee Dept,,,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,P4,Ziyaur Rahman(RS),,T  10 11,,
"",,,,,,,Chougule Amit Umesh(RS),,,,
1243,EEE F313,ANALOG & DIGIT VLSI DES,-,-,3,L1,ANU GUPTA,5102,M W F  8,,24/12 FN
"",,,,,,L2,Samatha Benedict,5101,M W F  8,,24/12 FN
"",,Tutorial,,,,T1,Samatha Benedict,1202,Th  9,,
"",,,,,,T2,Nitin Chaturvedi,6155,Th  9,,
"",,,,,,T3,Satyendra Kumar Mourya,1203,Th  9,,
"",,,,,,T4,Rahul Kumar,1223,Th  9,,
"",,,,,,T5,Karri Babu Ravi Teja,1226,Th  9,,
1731,EEE F366,LABORATORY PROJECT,-,-,3,L1,HITESH DATT MATHUR,,,,
1742,EEE F367,LABORATORY PROJECT,-,-,3,L1,HITESH DATT MATHUR,,,,
1691,EEE F376,DESIGN PROJECT,-,-,3,L1,HITESH DATT MATHUR,,,,
1758,EEE F377,DESIGN PROJECT,-,-,3,L1,HITESH DATT MATHUR,,,,
2288,EEE F411,INTERNET OF THINGS,-,-,4,L1,VINAY CHAMOLA,1223,M W F  2,,20/12 FN
1254,EEE F422,MODERN CONTROL SYSTEMS,-,-,3,L1,BIJOY KRISHNA MUKHERJEE,6104,M W F  7,,23/12 FN
1259,EEE F426,FIBRE OPTICS & OPTOELECT,-,-,3,L1,RAHUL SINGHAL,1231,M W F  3,,22/12 FN
1256,EEE F434,DIGITAL SIGNAL PROCESS,-,-,4,L1,HARSHAVARDHAN S,1203,M W F  9,,13/12 FN
"",,Practical,,,,P1,Chougule Amit Umesh(RS),,T  1 2,,
"",,,,,,P2,Gorla Praveen(RS),,T  1 2,,
1257,EEE F435,DIGITAL IMAGE PROCESSING,-,-,3,L1,KARUNESH KR GUPTA,5101,M W F  6,,14/12 FN
1249,EEE F472,SATELLITE COMMUNICATION,-,-,3,L1,SANDEEP JOSHI,1202,M W F  7,,23/12 FN
1855,EEE F474,ANTENNA THEO AND DESIGN,-,-,4,L1,PRAVEEN KUMAR A.V.,5105,M W F  2,,20/12 FN
"",,,,,,,Navneet Gupta,,,,
"",,Practical,,,,P1,Ashish Kumar Verma(RS),,T  10 11,,
"",,,,,,,Premsai Regalla(RS),,,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
1716,EEE F491,SPECIAL PROJECT,-,-,3,L1,HITESH DATT MATHUR,,,,
324,EEE G512,EMBEDDED SYSTEM DESIGN,-,-,4,L1N,MEETHA V. SHENOY,,M W F  7,,27/12 AN
"",,Practical,,,,P1N,Sayyida Beegam K(RS),,T  7 8,,
"",,,,,,P2N,Sumitra(RS),,Th  7 8,,
2175,EEE G547,DEVICE DRIVERS,-,-,5,L1,DEVESH SAMAIYA,5103,M W F  5,,15/12 AN
698,EEE G581,RF & MICROWAVE ENGG,-,-,5,L1N,PRAVEEN KUMAR A.V.,,T Th  5  F  10,,22/12 AN
"",,Practical,,,,P1N,Ashish Kumar Verma(RS),,Th  9 10,,
"",,,,,,,Premsai Regalla(RS),,,,
712,EEE G591,OPTICAL COMMUNICATION,-,-,5,L1,V K CHAUBEY,1231,T Th  5  F  10,,18/12 AN
"",,Practical,,,,P1,Nagarajan Nallusamy,,T  7 8,,
1896,EEE G594,ADVANCED VLSI DEVICES,-,-,5,L1,ARNAB HAZRA,6104,M W F  9,,13/12 AN
1897,EEE G595,"NANOELECTRO AND NANOPHOTOTECH",-,-,5,L1,V K CHAUBEY,6108,M W F  7,,23/12 AN
707,EEE G612,CODING THEORY & PRACTICE,-,-,5,L1N,SAINATH BITRAGUNTA,,T Th  4  W  10,,28/12 AN
471,EEE G613,ADV DIGITAL SIGNAL PROC,-,-,5,L1,ANANTHA KRISHNA CHINTANPALLI,6103,M W F  4,,21/12 AN
921,EEE G626,HARDWARE SOFTWARE CO-DSN,-,-,4,L1,VINAY CHAMOLA,6151,T Th  4  W  10,,17/12 AN
2267,EEE G641,APPLIED ESTIMATION THEORY,-,-,5,L1,SAINATH BITRAGUNTA,6102,M W F  5,,15/12 AN
1658,FIN F266,STUDY PROJECT,-,-,3,L1,ARUN KUMAR GIRI,,,,
1539,FIN F311,DERIVATIVES & RISK MGMT,-,-,3,L1,RAJAN PANDEY,6151,M W F  7,,23/12 FN
"",,,,,,,Debata Byomakesh,,,,
"",,,,,,L2M,Rajan Pandey,,M W F  7,,23/12 FN
1545,FIN F313,SECUR ANAL & PORTFOL MGT,-,-,3,L1,ARYA KUMAR,5101,T Th  4  W  10,,17/12 FN
"",,,,,,L2M,Arya Kumar,,T Th  4  W  10,,17/12 FN
1732,FIN F366,LABORATORY PROJECT,-,-,3,L1,ARUN KUMAR GIRI,,,,
1743,FIN F367,LABORATORY PROJECT,-,-,3,L1,ARUN KUMAR GIRI,,,,
1692,FIN F376,DESIGN PROJECT,-,-,3,L1,ARUN KUMAR GIRI,,,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
1759,FIN F377,DESIGN PROJECT,-,-,3,L1,ARUN KUMAR GIRI,,,,
1942,FIN F414,FINANCIAL RISK ANAL AND MGMT,-,-,3,L1,DEBATA BYOMAKESH,1227,M W F  2,,20/12 FN
"",,,,,,L2M,Debata Byomakesh,,M W F  2,,20/12 FN
1717,FIN F491,SPECIAL PROJECT,-,-,3,L1,ARUN KUMAR GIRI,,,,
1130,GS F211,MOD POLITICAL CONCEPTS,-,-,3,L1,VEENA R,1233,T Th  5  F  10,,18/12 FN
"",,,,,,,Yeola Kalyani Rajendra(RS),,,,
1131,GS F212,ENVIRON DEV & CLIMATE CH,-,-,3,L1,SAILAJA NANDIGAMA,6160,M W F  4,,27/12 FN
"",,,,,,,Ruchika Sharma(RS),,,,
1132,GS F213,DEVELOPMENT THEORIES,-,-,3,L1,SAILAJA NANDIGAMA,6103,M  10  T Th  3,,28/12 FN
"",,,,,,,Anjali Punia(RS),,,,
1133,GS F221,BUSINESS COMMUNICATION,-,-,3,L1,SUSHILA RATHORE,6109,T  6  T Th  2,,21/12 FN
"",,,,,,,Sakshi Yadav(RS),,,,
1134,GS F222,LANGUAGE LAB PRACTICE,-,-,3,P1,SANJIV KUMAR CHOUDHARY,,T Th  7 8,,
"",,,,,,,Vishal Kumar(RS),,,,
1135,GS F223,INTRO TO MASS COMM,-,-,3,L1,SUSHILA RATHORE,6109,M W F  7,,23/12 FN
"",,,,,,,Sakshi Yadav(RS),,,,
1136,GS F224,PRINT & AUDIO VISU ADVER,-,-,3,L1,SANGEETA SHARMA,6109,M W F  5,,15/12 AN
"",,,,,,,Renu Kotwal(RS),,,,
"",,,,,,L2,Gajendra Singh Chauhan,6101,T  6  T Th  2,,15/12 AN
1169,GS F231,DYN OF SOCIAL CHANGE,-,-,3,L1,SUNITA RAINA,1233,T  6  T Th  2,,21/12 FN
"",,,,,,,Supriya(RS),,,,
1170,GS F232,INTRODUCTORY PSYCHOLOGY,-,-,3,L1,TANU SHUKLA,6101,T Th  5  F  10,,18/12 FN
"",,,,,,,V Mounika Prashanthi(RS),,,,
1159,GS F242,CULTURAL STUDIES,-,-,3,L1,MUHAMMED PUTHUSSERI,1201,M W F  8,,24/12 FN
"",,,,,,,Nikhil R(RS),,,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
1659,GS F266,STUDY PROJECT,-,-,3,L1,DEVIKA,,,,
1173,GS F311,INTRO TO CONFLICT MGMT,-,-,3,L1,MADHURIMA DAS,6102,M W F  4,,27/12 FN
"",,,,,,,Aswathy Chandragiri(RS),,,,
1174,GS F312,APPLIED PHILOSOPHY,-,-,3,L1,KUMAR NEERAJ SACHDEV,1234,T Th  5  F  10,,18/12 FN
1914,GS F313,MARXIAN THOUGHTS,-,-,3,L1,PAUL MATHEW,1201,M  10  T Th  3,,28/12 FN
"",,,,,,,Shruti Majumdar(RS),,,,
1163,GS F321,MASS MEDIA & CONTENT DES,-,-,3,L1,VIRENDRA SINGH NIRBAN,2206,M  4,,27/12 FN
"",,Practical,,,,P1,Virendra Singh Nirban,,T  7 8,,
1137,GS F322,CRITI ANAL OF LIT & CINE,-,-,3,L1,KUMAR BHATTACHARYA,1201,T Th  5  F  10,,18/12 FN
"",,,,,,,Geoffrey Bryan Fernandez(RS),,,,
1175,GS F331,TECH IN SOCIAL RESEARCH,-,-,3,L1,TANU SHUKLA,6101,M W F  5,,15/12 FN
"",,,,,,,V Mounika Prashanthi(RS),,,,
1873,GS F344,COPYWRITING,-,-,2,L1,GAJENDRA SINGH CHAUHAN,6102,M W  6,,14/12 FN
"",,,,,,,Renu Kotwal(RS),,,,
1733,GS F366,LABORATORY PROJECT,-,-,3,L1,DEVIKA,,,,
1744,GS F367,LABORATORY PROJECT,-,-,3,L1,DEVIKA,,,,
1693,GS F376,DESIGN PROJECT,-,-,3,L1,DEVIKA,,,,
1760,GS F377,DESIGN PROJECT,-,-,3,L1,DEVIKA,,,,
1718,GS F491,SPECIAL PROJECT,-,-,3,L1,DEVIKA,,,,
1596,HSS F223,APPR OF INDIAN MUSIC,-,-,3,L1,ANIL RAI,1202,M W F  8,,24/12 FN
"",,,,,,,Punita Raj(RS),,,,
1621,HSS F233,MAIN TRENDS IN IND HIST,-,-,3,L1,HARIKRISHNAN GOPINADHAN NAIR,1226,T Th  5  F  10,,18/12 FN
"",,,,,,,Merylin Das(RS),,,,
1627,HSS F235,INTRODUCTORY PHILOSOPHY,-,-,3,L1,ANUPAM YADAV,1234,T  6  T Th  2,,21/12 FN
"",,,,,,,Virosh Singh Baghel(RS),,,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
1628,HSS F236,SYMBOLIC LOGIC,-,-,3,L1,ANUPAM YADAV,6109,M W F  8,,24/12 FN
"",,,,,,,Virosh Singh Baghel(RS),,,,
2425,HSS F247,SOCIAL INFORMATICS,-,-,3,L1,VIRENDRA SINGH NIRBAN,1226,M  10  T Th  3,,28/12 FN
1776,HSS F266,STUDY PROJECT,-,-,3,L1,DEVIKA,,,,
1777,HSS F323,ORGANIZATIONAL PSYCHOLOGY,-,-,3,L1,RAJNEESH CHOUBISA,5105,M W F  7,,23/12 FN
"",,,,,,,Akash Dubey(RS),,,,
1155,HSS F325,CINEMATIC ADAPTATION,-,-,3,L1,DEVIKA,2204,M W F  4,,27/12 FN
"",,,,,,,Punita Raj(RS),,,,
1609,HSS F328,HUMAN RESOURCE DEVELOP,-,-,3,L1,RAJNEESH CHOUBISA,5102,T Th  5  F  10,,18/12 FN
"",,,,,,,Akash Dubey(RS),,,,
1597,HSS F329,MUSICOLOGY-AN INTRODUCTN,-,-,3,L1,ANIL RAI,6102,T  6  T Th  2,,21/12 FN
1599,HSS F334,SRIMAD BHAGAVAD GITA,-,-,3,L1,VINAY CHAMOLA,5105,M W F  5,,15/12 FN
"",,,,,,,Syamahari Das,,,,
1623,HSS F343,PROFESSIONAL ETHICS,-,-,3,L1,KUMAR NEERAJ SACHDEV,6101,M W F  6,,14/12 FN
1625,HSS F345,GANDHIAN THOUGHTS,-,-,3,L1,HARIKRISHNAN GOPINADHAN NAIR,6156,M W F  7,,23/12 FN
"",,,,,,,Deepak Kaswan(RS),,,,
1626,HSS F346,INTERNATIONAL RELATIONS,-,-,3,L1,VEENA R,1233,M W F  5,,15/12 FN
"",,,,,,,Amit Kumar(RS),,,,
2289,HSS F368,ASIAN CINEMAS AND CULTURES,-,-,3,L1,MUHAMMED PUTHUSSERI,6164,M W F  2,,20/12 FN
"",,,,,,,Chandni Rauniyar(RS),,,,
1096,INSTR F211,ELECTRICAL MACHINES,-,-,4,L1,HARI OM BANSAL,5105,M  10  T Th  3,,28/12 FN
"",,,,,,L2,Ashish Patel,5101,M  10  T Th  3,,
"",,Tutorial,,,,T1,Aditya Raw Gautam,5105,W  1,,
"",,,,,,T2,Dheerendra Singh,5101,W  1,,
"",,,,,,T3,Hari Om Bansal,6101,W  1,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,T4,Ashish Patel,6102,W  1,,
"",,,,,,T5,Rajneesh Kumar,1234,W  1,,
"",,,,,,T6,Hitesh Datt Mathur,6152,W  1,,
"",,Practical,,,,P1,Akhilesh Kumar Mishra(RS),,Th  7 8,,
"",,,,,,,Somesh Krishna Thanvi(RS),,,,
"",,,,,,P2,Pavitra Sharma(RS),,T  10 11,,
"",,,,,,,Preeti Sharma(RS),,,,
"",,,,,,P3,Krishna Kumar Saini(RS),,T  10 11,,
"",,,,,,,Sisir Kumar Yadav(RS),,,,
"",,,,,,P4,Pavitra Sharma(RS),,Th  10 11,,
"",,,,,,,Sisir Kumar Yadav(RS),,,,
"",,,,,,P5,Somesh Krishna Thanvi(RS),,Th  7 8,,
"",,,,,,,Akhilesh Kumar Mishra(RS),,,,
"",,,,,,P6,Preeti Sharma(RS),,Th  10 11,,
"",,,,,,,Krishna Kumar Saini(RS),,,,
1097,INSTR F212,ELECTROMAGNETIC THEO,-,-,3,L1,PANKAJ ARORA,5105,T Th  4  W  10,,17/12 FN
"",,Tutorial,,,,T1,Ashish Patel,5105,F  1,,
"",,,,,,T2,Syed Mohammad Zafaruddin,6102,F  1,,
"",,,,,,T3,Sharda Tripathi,1202,F  1,,
"",,,,,,T4,Pankaj Arora,1226,F  1,,
"",,,,,,T5,Ankush Chandrakant Jahagirdar,1231,F  1,,
1099,INSTR F214,ELECTRONIC DEVICES,-,-,3,L1,NAVNEET GUPTA,5105,M W F  9,,13/12 FN
"",,Tutorial,,,,T1,Arnab Hazra,5105,Th  1,,
"",,,,,,T2,Karri Babu Ravi Teja,6155,Th  1,,
"",,,,,,T3,Pankaj Arora,6156,Th  1,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
"",,,,,,T4,Satyendra Kumar Mourya,6101,Th  1,,
"",,,,,,T5,Samatha Benedict,6102,Th  1,,
"",,,,,,T6,Rahul Kumar,1202,Th  1,,
1098,INSTR F215,DIGITAL DESIGN,-,-,4,L1,PAWAN KAMALKISHOR AJMERA,5102,M W F  3,,22/12 FN
"",,,,,,L2,Sai Sesha Chalapathi Gattupalli,5105,M W F  3,,22/12 FN
"",,Tutorial,,,,T1,Aditya Raw Gautam,5102,M  1,,
"",,,,,,T2,Devesh Samaiya,5105,M  1,,
"",,,,,,T3,Pawan Kamalkishor Ajmera,1233,M  1,,
"",,,,,,T4,Nitin Chaturvedi,6101,M  1,,
"",,,,,,T5,Shishir Maheshwari,6102,M  1,,
"",,,,,,T6,Sandeep Joshi,1234,M  1,,
"",,,,,,T7,Ankush Chandrakant Jahagirdar,1202,M  1,,
"",,,,,,T8,Arnab Hazra,1204,M  1,,
"",,Practical,,,,P1,Sambhavi Shukla(RS),,T  10 11,,
"",,,,,,,Radha Bhardwaj(RS),,,,
"",,,,,,P2,Arushi(RS),,T  10 11,,
"",,,,,,,Poonam Poonia(RS),,,,
"",,,,,,P3,Punit Khatri(RS),,T  10 11,,
"",,,,,,,Sayyida Beegam K(RS),,,,
"",,,,,,P4,Buddhi Prakash Sharma(RS),,T  10 11,,
"",,,,,,,Bhupender Kaushal(RS),,,,
"",,,,,,P5,Arushi(RS),,Th  7 8,,
"",,,,,,,Ankita Dixit(RS),,,,
"",,,,,,P6,Sambhavi Shukla(RS),,Th  7 8,,
"",,,,,,,Radha Bhardwaj(RS),,,,
"COMCOD",COURSE NO.,COURSE TITLE,CREDIT,SEC,INSTRUCTOR-IN-CHARGE / Instructor,ROOM,DAYS & HOURS,"COMMONHOUR","COMPREDATE &SESSION",,
"",,,L,P,U,,,,,,
