(939, 'L1', 472),
(2233, 'L1', 415),
(2235, 'L1', 30),
(2258, 'L1', 17),
(2429, 'L1', 472),
(2236, 'L1', 6),
(1907, 'L1', 322),
(1909, 'L1', 262),
(1910, 'L1', 262),
(2363, 'L1', 366),
(2364, 'L1', 268),
(2365, 'L1', 310),
(2365, 'L1', 612),
(2328, 'L1', 367),
(2329, 'L1', 540),
(2245, 'L1', 268),
(2249, 'L1', 174),
(2250, 'L1', 543),
(2250, 'L1', 707),
(2250, 'L1', 515),
(2379, 'L1B', 220),
(2379, 'L2N', 229),
(2379, 'P1B', 229),
(2379, 'P2N', 710),
(2379, 'P3N', 747),
(2379, 'P4N', 116),
(2379, 'P5N', 609),
(2379, 'P6N', 128),
(2379, 'P7N', 376),
(2379, 'P8N', 710),
(1083, 'L1', 548),
(1083, 'T1', 69),
(1083, 'T2', 229),
(1083, 'T3', 279),
(1083, 'T4', 615),
(1083, 'T5', 108),
(1082, 'L1', 556),
(1082, 'T1', 646),
(1082, 'T2', 574),
(1082, 'T3', 346),
(1082, 'T4', 311),
(1082, 'T5', 115),
(1084, 'L1B', 1),
(1084, 'P1B', 488),
(1084, 'T4', 684),
(1085, 'P1', 1),
(2394, 'L1', 210),
(2394, 'T1', 351),
(2394, 'T2', 211),
(2394, 'T3', 571),
(2394, 'T4', 360),
(2394, 'T5', 747),
(2394, 'P1', 351),
(2394, 'P2', 747),
(2394, 'P3', 196),
(2394, 'P4', 736),
(2396, 'L1', 1),
(2396, 'T1', 2),
(2396, 'T2', 36),
(2396, 'T3', 346),
(2396, 'T4', 684),
(2396, 'P1', 488),
(2396, 'P2', 594),
(2396, 'P3', 356),
(2396, 'P4', 191),
(1266, 'L1', 724),
(1663, 'L1', 315),
(1267, 'L1', 315),
(1268, 'L1', 315),
(2401, 'L1', 315),
(2401, 'T1', 279),
(2401, 'T2', 69),
(2401, 'T3', 225),
(2401, 'T4', 73),
(2401, 'T5', 340),
(2403, 'L1', 462),
(2403, 'T1', 485),
(2403, 'P1', 595),
(2403, 'P2', 496),
(2403, 'P3', 74),
(2403, 'P4', 658),
(2404, 'L1', 560),
(2404, 'L1', 206),
(2404, 'T1', 40),
(2404, 'T2', 608),
(2404, 'T3', 661),
(2404, 'T4', 206),
(2405, 'L1', 530),
(2405, 'T1', 574),
(2405, 'T2', 85),
(2405, 'T3', 693),
(2405, 'T4', 203),
(1680, 'L1', 315),
(1748, 'L1', 315),
(1697, 'L1', 315),
(1764, 'L1', 315),
(1275, 'L1', 13),
(2291, 'L1', 699),
(1277, 'L1', 15),
(1278, 'L1', 462),
(1281, 'L1', 401),
(1281, 'T1', 402),
(1284, 'L1N', 699),
(1868, 'L1', 319),
(1868, 'L1', 496),
(1290, 'L1', 315),
(741, 'L1N', 137),
(741, 'L2', 152),
(322, 'L1N', 217),
(322, 'L2', 225),
(262, 'L1', 414),
(262, 'L1', 42),
(2098, 'L1', 156),
(2079, 'L1N', 329),
(2079, 'L1N', 73),
(2086, 'L1N', 473),
(2087, 'L1', 701),
(740, 'L1', 267),
(742, 'L1N', 541),
(743, 'L1N', 369),
(743, 'P1N', 155),
(743, 'P2N', 291),
(2063, 'L1', 14),
(2063, 'P1', 232),
(500, 'L1', 22),
(2064, 'L1', 159),
(2064, 'L1', 110),
(932, 'L1', 22),
(932, 'L1', 164),
(606, 'L1', 4),
(744, 'L1N', 464),
(1107, 'L1', 548),
(1107, 'T1', 69),
(1107, 'T2', 229),
(1107, 'T3', 279),
(1107, 'T4', 615),
(1107, 'T5', 108),
(2395, 'L1', 210),
(2395, 'T1', 351),
(2395, 'T2', 211),
(2395, 'T3', 571),
(2395, 'T4', 360),
(2395, 'T5', 747),
(2395, 'P1', 351),
(2395, 'P2', 747),
(2395, 'P3', 196),
(2395, 'P4', 736),
(2410, 'P1', 11),
(2411, 'L1', 15),
(2411, 'P1', 505),
(2411, 'P2', 446),
(2411, 'P3', 747),
(2411, 'P4', 194),
(1664, 'L1', 315),
(2431, 'L1', 315),
(2431, 'T1', 279),
(2431, 'T2', 69),
(2431, 'T3', 225),
(2431, 'T4', 73),
(2431, 'T5', 340),
(2415, 'L1', 414),
(2415, 'T1', 445),
(2415, 'P1', 685),
(2415, 'P2', 439),
(2416, 'L1', 179),
(2416, 'P1', 629),
(2416, 'P2', 206),
(1681, 'L1', 315),
(1749, 'L1', 315),
(1698, 'L1', 315),
(1765, 'L1', 315),
(1418, 'L1', 560),
(1884, 'L1', 287),
(1422, 'L1', 315),
(2453, 'L1', 310),
(2454, 'L1', 543),
(2455, 'L1', 17),
(2455, 'L1', 448),
(2456, 'L1', 322),
(2456, 'L1', 274),
(2457, 'L1', 713),
(2457, 'P1', 715),
(2457, 'P2', 715),
(2458, 'L1', 174),
(2458, 'P1', 190),
(2458, 'P2', 190),
(2459, 'L1', 697),
(2459, 'P1', 706),
(2459, 'P2', 706),
(649, 'L1', 3),
(1932, 'L1', 133),
(1932, 'L1', 209),
(667, 'L1', 18),
(673, 'L1', 18),
(1086, 'L1', 532),
(1086, 'T1', 584),
(1086, 'P1', 618),
(1086, 'P1', 582),
(1086, 'P1', 520),
(1086, 'P1', 353),
(1086, 'P2', 618),
(1086, 'P2', 582),
(1086, 'P2', 353),
(1086, 'P2', 254),
(1292, 'L1', 482),
(1292, 'T1', 512),
(1292, 'P1', 292),
(1292, 'P1', 374),
(1292, 'P1', 638),
(1292, 'P2', 292),
(1292, 'P2', 374),
(1292, 'P2', 634),
(1665, 'L1', 241),
(1295, 'L1', 470),
(1295, 'T1', 494),
(1295, 'P1', 738),
(1295, 'P1', 592),
(1295, 'P1', 56),
(1295, 'P1', 622),
(1295, 'P2', 738),
(1295, 'P2', 596),
(1295, 'P2', 592),
(1295, 'P2', 56),
(1297, 'L1', 460),
(1297, 'T1', 461),
(1297, 'P1', 77),
(1297, 'P1', 611),
(1297, 'P1', 357),
(1297, 'P2', 77),
(1297, 'P2', 64),
(1297, 'P2', 357),
(1299, 'L1', 523),
(1299, 'T1', 524),
(1299, 'P1', 222),
(1299, 'P1', 97),
(1299, 'P1', 142),
(1299, 'P1', 382),
(1299, 'P1', 337),
(1299, 'P1', 293),
(1300, 'L1', 19),
(1300, 'T1', 82),
(1300, 'P1', 250),
(1300, 'P1', 226),
(1300, 'P1', 510),
(1300, 'P2', 520),
(1300, 'P2', 189),
(1300, 'P2', 510),
(1682, 'L1', 241),
(1750, 'L1', 241),
(1699, 'L1', 241),
(1766, 'L1', 241),
(1303, 'L1', 328),
(1305, 'L1', 470),
(1306, 'L1', 532),
(1724, 'L1', 241),
(351, 'L1N', 214),
(351, 'P1N', 344),
(351, 'P1N', 577),
(351, 'P1N', 41),
(2381, 'L1', 34),
(2383, 'L1', 328),
(2383, 'P1', 424),
(2383, 'P1', 577),
(2385, 'L1N', 19),
(2387, 'L1N', 523),
(2387, 'P1N', 424),
(2387, 'P1N', 189),
(2387, 'P1N', 577),
(2387, 'P1N', 631),
(2387, 'P1N', 301),
(2387, 'P1N', 344),
(2387, 'P1N', 337),
(2387, 'P1N', 293),
(183, 'L1', 523),
(183, 'P1', 142),
(183, 'P1', 70),
(183, 'P1', 625),
(653, 'L1N', 218),
(653, 'P1N', 168),
(653, 'P1N', 749),
(653, 'P1N', 424),
(653, 'P1N', 231),
(55, 'L1N', 241),
(2125, 'L1N', 241),
(2125, 'P1N', 70),
(2125, 'P1N', 127),
(2293, 'L1', 218),
(2293, 'P1', 168),
(2293, 'P1', 749),
(2293, 'P1', 231),
(2388, 'L1N', 34),
(2388, 'P1', 393),
(2388, 'P1', 127),
(747, 'L1N', 173),
(747, 'P1N', 97),
(747, 'P1N', 226),
(747, 'P1N', 273),
(747, 'P1N', 189),
(955, 'L1', 328),
(955, 'P1', 103),
(955, 'P1', 393),
(955, 'P1', 641),
(510, 'L1', 25),
(145, 'L1', 173),
(145, 'P1', 103),
(145, 'P1', 301),
(145, 'P1', 41),
(767, 'L1', 532),
(2105, 'L1N', 482),
(2105, 'P1N', 596),
(2105, 'P1N', 638),
(2105, 'P1N', 622),
(2389, 'L1', 19),
(2390, 'L1', 470),
(2391, 'L1', 214),
(2393, 'L1', 460),
(2069, 'L1', 241),
(1014, 'P1B', 501),
(1014, 'P1B', 389),
(1014, 'P2N', 385),
(1014, 'P2N', 642),
(1014, 'P3N', 644),
(1014, 'P3N', 230),
(1014, 'P4N', 72),
(1014, 'P4N', 193),
(1014, 'P5N', 613),
(1014, 'P5N', 682),
(1014, 'P6N', 184),
(1014, 'P6N', 60),
(1014, 'P7N', 263),
(1014, 'P7N', 613),
(1014, 'P8N', 39),
(1014, 'P8N', 336),
(1014, 'P9N', 659),
(1014, 'P9N', 75),
(1014, 'P10N', 732),
(1014, 'P10N', 649),
(1014, 'P11N', 383),
(1014, 'P11N', 87),
(1014, 'P12N', 248),
(1014, 'P12N', 163),
(1014, 'P13N', 504),
(1014, 'P13N', 298),
(1014, 'P14N', 632),
(1014, 'P14N', 350),
(1014, 'P15N', 58),
(1014, 'P15N', 109),
(1014, 'P16N', 72),
(1014, 'P16N', 662),
(1014, 'P17N', 732),
(1014, 'P17N', 87),
(1014, 'P18N', 99),
(1014, 'P18N', 385),
(1014, 'P19N', 184),
(1014, 'P19N', 396),
(1014, 'P20N', 186),
(1014, 'P20N', 355),
(1014, 'P21N', 377),
(1014, 'P21N', 386),
(1014, 'P22N', 122),
(1014, 'P22N', 60),
(1014, 'P23N', 163),
(1014, 'P23N', 109),
(1015, 'L1B', 405),
(1015, 'L2N', 732),
(1015, 'L2N', 297),
(1015, 'L3N', 390),
(1015, 'L3N', 184),
(1015, 'T1B', 423),
(1015, 'T2N', 72),
(1015, 'T3N', 720),
(1015, 'T4N', 297),
(1015, 'T5N', 660),
(1015, 'T6N', 72),
(1015, 'T7N', 184),
(1015, 'T8N', 423),
(1015, 'T9N', 732),
(1015, 'T10N', 154),
(1015, 'T11N', 586),
(1015, 'T12N', 184),
(1015, 'T13N', 666),
(1859, 'L1N', 534),
(1859, 'T1N', 586),
(1126, 'L1', 476),
(1126, 'T1', 501),
(1127, 'L1', 719),
(1127, 'L2', 99),
(1127, 'T1', 720),
(1127, 'T2', 99),
(1128, 'L1', 172),
(1128, 'T1', 186),
(1129, 'P1', 284),
(1129, 'P1', 660),
(1129, 'P2', 666),
(1129, 'P2', 490),
(1666, 'L1', 476),
(1486, 'L1', 696),
(1486, 'T1', 704),
(1487, 'L1', 363),
(1487, 'T1', 377),
(1488, 'L1', 480),
(1488, 'T1', 506),
(1494, 'L1', 696),
(1683, 'L1', 476),
(1751, 'L1', 476),
(1700, 'L1', 476),
(1767, 'L1', 476),
(2136, 'L1', 466),
(1496, 'L1', 312),
(1498, 'L1', 480),
(1500, 'L1', 559),
(1502, 'L1', 263),
(1725, 'L1', 476),
(2297, 'L1N', 9),
(2298, 'L1N', 698),
(2299, 'L1N', 368),
(632, 'L1N', 750),
(2109, 'L1', 238),
(485, 'L1', 325),
(430, 'L1N', 694);
